year,month,state,utilityNumber,utilityName,dataStatus,residentialCapacityPhotovoltaic,commercialCapacityPhotovoltaic,industrialCapacityPhotovoltaic,transportationCapacityPhotovoltaic,totalCapacityPhotovoltaic,residentialCustomerPhotovoltaic,commercialCustomerPhotovoltaic,industrialCustomerPhotovoltaic,transportationCustomerPhotovoltaic,totalCustomerPhotovoltaic,residentialSoldBackPhotovoltaic,commercialSoldBackPhotovoltaic,industrialSoldBackPhotovoltaic,transportationSoldBackPhotovoltaic,totalSoldBackPhotovoltaic,residentialCapacityWind,commercialCapacityWind,industrialCapacityWind,transportationCapacityWind,totalCapacityWind,residentialCustomerWind,commercialCustomerWind,industrialCustomerWind,transportationCustomerWind,totalCustomerWind,residentialSoldBackWind,commercialSoldBackWind,industrialSoldBackWind,transportationSoldBackWind,totalSoldBackWind,residentialCapacityOther,commercialCapacityOther,industrialCapacityOther,transportationCapacityOther,totalCapacityOther,residentialCustomerOther,commercialCustomerOther,industrialCustomerOther,transportationCustomerOther,totalCustomerOther,residentialSoldBackOther,commercialSoldBackOther,industrialSoldBackOther,transportationSoldBackOther,totalSoldBackOther,residentialCapacityAll,commercialCapacityAll,industrialCapacityAll,transportationCapacityAll,totalCapacityAll,residentialCustomerAll,commercialCustomerAll,industrialCustomerAll,transportationCustomerAll,totalCustomerAll,residentialSoldBackAll,commercialSoldBackAll,industrialSoldBackAll,transportationSoldBackAll,totalSoldBackAll
2018,4,CO,6604,City of Fort Collins - (CO),Final,5.494,1.191,0.18,0,6.865,1001,54,1,0,1056,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,6.115,1.191,1.38,0,8.686,1202,54,3,0,1259,0,0,0,0,0
2018,4,CO,9336,Intermountain Rural Elec Assn,Final,10.504,0.056,0,0,10.56,1673,4,0,0,1677,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,10.55,0.056,,0,10.606,1690,4,0,0,1694,0,0,0,0,0
2018,4,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.47,,,0.47,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.47,0,0,0.47
2018,4,CO,15257,"Poudre Valley REA, Inc",Final,3.119,0.256,0.081,,3.456,426,20,4,,450,94.967,0,0,0,94.967,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,3.863,0.256,0.081,0,4.2,587,20,4,0,611,94.967,0,0,0,94.967
2018,4,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2018,4,CO,16603,"San Luis Valley R E C, Inc",Final,0.334,0.104,0.03,,0.468,77,11,2,,90,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.337,0.104,0.03,0,0.471,79,11,2,0,92,0,0,0,0,0
2018,4,CO,19499,"United Power, Inc",Final,14.6,0.389,0.021,,15.01,2399,13,1,,2413,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,14.622,0.401,0.021,0,15.044,2407,15,1,0,2423,0,0,0,0,0
2018,4,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2018,4,CO,56146,"Black Hills Colorado Electric, LLC",Final,7.656,6.111,0.1,,13.867,1061,201,1,,1263,,,,,0,0,0,1.8,,1.8,0,0,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.656,6.111,1.9,0,15.667,1061,201,2,0,1264,0,0,0,0,0
2018,4,CO,99999,Adjustment 2018,Final,-7.982,-18.313,0.252,0,-26.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.22,-18.313,0.252,0,-26.281,,,,,,,,,,
2018,5,CO,19499,"United Power, Inc",Final,15.464,0.389,0.021,,15.874,2561,13,1,,2575,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,15.486,0.401,0.021,0,15.908,2569,15,1,0,2585,0,0,0,0,0
2018,5,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2018,5,CO,56146,"Black Hills Colorado Electric, LLC",Final,7.726,6.111,0.1,,13.937,1073,201,1,,1275,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.726,6.111,1.9,0,15.737,1073,201,2,0,1276,0,0,0,0,0
2018,5,CO,99999,Adjustment 2018,Final,-7.618,-18.281,0.305,0,-25.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.855,-18.281,0.305,0,-25.832,,,,,,,,,,
2018,5,CO,16603,"San Luis Valley R E C, Inc",Final,0.334,0.104,0.03,,0.468,77,11,2,,90,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.337,0.104,0.03,0,0.471,79,11,2,0,92,0,0,0,0,0
2018,5,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2018,5,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.547,0,0,0.547,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.547,0,0,0.547
2018,5,CO,15257,"Poudre Valley REA, Inc",Final,3.255,0.256,0.081,,3.592,441,20,4,,465,86.274,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,3.999,0.256,0.081,0,4.336,603,20,4,0,627,86.274,0,0,0,86.274
2018,5,CO,3989,City of Colorado Springs - (CO),Final,3.563,4.926,,,8.489,776,78,,,854,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,4.296,8.081,,0,12.377,1197,143,0,0,1340,0,0,0,0,0
2018,5,CO,6604,City of Fort Collins - (CO),Final,5.618,1.191,0.18,0,6.989,1022,54,1,0,1077,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,6.239,1.191,1.38,0,8.81,1223,54,3,0,1280,0,0,0,0,0
2018,5,CO,9336,Intermountain Rural Elec Assn,Final,10.648,0.056,0,0,10.704,1696,4,0,0,1700,,,,,0,0.046,0,0,0,0.046,17,0,0,0,17,,,,,0,,,,,0,,,,,0,,,,,0,10.694,0.056,,0,10.75,1713,4,0,0,1717,0,0,0,0,0
2019,9,CO,6604,City of Fort Collins - (CO),Final,8.318,1.281,0.302,0,9.901,1457,60,5,0,1522,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,8.939,1.281,1.766,0,11.986,1658,60,8,0,1726,0,0,0,0,0
2019,9,CO,9336,Intermountain Rural Elec Assn,Final,15.312,0.056,0,0,15.368,2588,4,0,0,2592,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,15.355,0.056,,0,15.411,2604,4,0,0,2608,0,0,0,0,0
2019,9,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.823,0,0,0.823,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.823,0,0,0.823
2019,9,CO,15257,"Poudre Valley REA, Inc",Final,4.674,0.283,0.032,,4.989,615,22,2,,639,104.073,,,,104.073,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.418,0.283,0.032,0,5.733,777,22,2,0,801,104.073,0,0,0,104.073
2019,9,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,9,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,9,CO,19499,"United Power, Inc",Final,24.017,0.549,0.021,,24.587,4000,14,1,,4015,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,24.039,0.561,0.021,0,24.621,4008,16,1,0,4025,0,0,0,0,0
2019,9,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,9,CO,56146,"Black Hills Colorado Electric, LLC",Final,8.073,6.351,0.1,,14.524,1101,204,1,,1306,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,8.073,6.351,1.9,0,16.324,1101,204,2,0,1307,0,0,0,0,0
2019,9,CO,99999,Adjustment 2019,Final,2.332,-17.359,0.156,0,-14.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094,-17.359,0.156,0,-15.11,,,,,,,,,,
2019,9,CO,3989,City of Colorado Springs - (CO),Final,11.224,5.127,0,0,16.351,2349,553,0,0,2902,0,0,0,0,0,0.002,0.006,0,0,0.008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957,8.282,,0,20.239,2770,618,0,0,3388,0,0,0,0,0
2019,7,CO,3989,City of Colorado Springs - (CO),Final,10.528,5.124,,,15.652,2187,551,,,2738,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,11.261,8.279,,0,19.54,2608,616,0,0,3224,0,0,0,0,0
2019,7,CO,6604,City of Fort Collins - (CO),Final,7.986,1.281,0.302,0,9.569,1407,60,5,0,1472,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,8.607,1.281,1.766,0,11.654,1608,60,8,0,1676,0,0,0,0,0
2019,7,CO,9336,Intermountain Rural Elec Assn,Final,14.566,0.056,0,0,14.622,2437,4,0,0,2441,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,14.609,0.056,,0,14.665,2453,4,0,0,2457,0,0,0,0,0
2019,7,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,1.335,0,,1.335,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,1.335,0,0,1.335
2019,7,CO,15257,"Poudre Valley REA, Inc",Final,4.417,0.283,0.032,,4.732,585,22,2,,609,102.552,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.161,0.283,0.032,0,5.476,747,22,2,0,771,102.552,0,0,0,102.552
2019,7,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,7,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,7,CO,19499,"United Power, Inc",Final,22.793,0.549,0.021,,23.363,3793,14,1,,3808,,,,,0,0.022,0.012,0,,0.034,8,2,0,,10,,,,,0,,,,,0,,,,,0,,,,,0,22.815,0.561,0.021,0,23.397,3801,16,1,0,3818,0,0,0,0,0
2019,7,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,7,CO,56146,"Black Hills Colorado Electric, LLC",Final,7.969,6.301,0.1,,14.37,1101,204,1,,1306,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.969,6.301,1.9,0,16.17,1101,204,2,0,1307,0,0,0,0,0
2019,7,CO,99999,Adjustment 2019,Final,1.264,-17.421,0.152,0,-16.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027,-17.421,0.152,0,-16.242,,,,,,,,,,
2019,8,CO,56146,"Black Hills Colorado Electric, LLC",Final,7.969,6.301,0.1,,14.37,1101,204,1,,1306,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,7.969,6.301,1.9,0,16.17,1101,204,2,0,1307,0,0,0,0,0
2019,8,CO,99999,Adjustment 2019,Final,1.843,-17.381,0.155,0,-15.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.605,-17.381,0.155,0,-15.62,,,,,,,,,,
2019,8,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,8,CO,19499,"United Power, Inc",Final,23.348,0.549,0.021,0,23.918,3878,14,1,0,3893,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,23.37,0.561,0.021,0,23.952,3886,16,1,0,3903,0,0,0,0,0
2019,8,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,8,CO,3989,City of Colorado Springs - (CO),Final,10.869,5.124,0,0,15.993,2311,552,0,0,2863,0,0,0,0,0,0.002,0.006,0,0,0.008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.602,8.279,,0,19.881,2732,617,0,0,3349,0,0,0,0,0
2019,8,CO,6604,City of Fort Collins - (CO),Final,8.117,1.281,0.302,0,9.7,1430,60,5,0,1495,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,8.738,1.281,1.766,0,11.785,1631,60,8,0,1699,0,0,0,0,0
2019,8,CO,9336,Intermountain Rural Elec Assn,Final,14.98,0.056,0,0,15.036,2518,4,0,0,2522,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,15.023,0.056,,0,15.079,2534,4,0,0,2538,0,0,0,0,0
2019,8,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,1.127,,,1.127,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,1.127,0,0,1.127
2019,8,CO,15257,"Poudre Valley REA, Inc",Final,4.485,0.283,0.032,,4.8,594,22,2,,618,102.306,,,,102.306,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.226,0.283,0.032,0,5.541,756,22,2,0,780,102.306,0,0,0,102.306
2019,8,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,12,CO,3989,City of Colorado Springs - (CO),Final,12.396,5.253,0,0,17.649,2646,643,0,0,3289,0,0,0,0,0,0.002,0.006,0,0,0.008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.129,8.408,,0,21.537,3067,708,0,0,3775,0,0,0,0,0
2019,12,CO,6604,City of Fort Collins - (CO),Final,9.06,1.473,0.302,0,10.835,1568,61,5,0,1634,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,9.681,1.473,1.766,0,12.92,1769,61,8,0,1838,0,0,0,0,0
2019,12,CO,9336,Intermountain Rural Elec Assn,Final,16.415,0.056,0,0,16.471,2795,4,0,0,2799,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,16.458,0.056,,0,16.514,2811,4,0,0,2815,0,0,0,0,0
2019,12,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.323,0,0,0.323,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.323,0,0,0.323
2019,12,CO,15257,"Poudre Valley REA, Inc",Final,5.126,0.283,0.032,,5.441,671,22,2,,695,53.122,,,,53.122,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.869,0.283,0.032,0,6.184,832,22,2,0,856,53.122,0,0,0,53.122
2019,12,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,12,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,12,CO,19499,"United Power, Inc",Final,26.318,0.549,0.021,0,26.888,4293,14,1,0,4308,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,26.34,0.561,0.021,0,26.922,4301,16,1,0,4318,0,0,0,0,0
2019,12,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,12,CO,56146,"Black Hills Colorado Electric, LLC",Final,8.24,6.383,0.1,,14.723,1141,216,1,,1358,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,8.24,6.383,1.9,0,16.523,1141,216,2,0,1359,0,0,0,0,0
2019,12,CO,99999,Adjustment 2019,Final,4.075,-17.27,0.159,0,-13.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.838,-17.27,0.159,0,-13.274,,,,,,,,,,
2019,10,CO,3989,City of Colorado Springs - (CO),Final,11.605,5.253,0,0,16.858,2486,641,0,0,3127,0,0,0,0,0,0.002,0.006,0,0,0.008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.338,8.408,,0,20.746,2907,706,0,0,3613,0,0,0,0,0
2019,10,CO,6604,City of Fort Collins - (CO),Final,8.547,1.281,0.302,0,10.13,1487,60,5,0,1552,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,9.168,1.281,1.766,0,12.215,1688,60,8,0,1756,0,0,0,0,0
2019,10,CO,9336,Intermountain Rural Elec Assn,Final,15.862,0.056,0,0,15.918,2688,4,0,0,2692,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,15.905,0.056,,0,15.961,2704,4,0,0,2708,0,0,0,0,0
2019,10,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.774,0,0,0.774,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.774,0,0,0.774
2019,10,CO,15257,"Poudre Valley REA, Inc",Final,4.81,0.283,0.032,,5.125,629,22,2,,653,87.387,,,,87.387,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.554,0.283,0.032,0,5.869,791,22,2,0,815,87.387,0,0,0,87.387
2019,10,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,10,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,10,CO,19499,"United Power, Inc",Final,24.625,0.549,0.021,0,25.195,4104,14,1,0,4119,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,24.647,0.561,0.021,0,25.229,4112,16,1,0,4129,0,0,0,0,0
2019,10,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,10,CO,56146,"Black Hills Colorado Electric, LLC",Final,8.175,6.383,0.1,,14.658,1134,216,1,,1351,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,8.175,6.383,1.9,0,16.458,1134,216,2,0,1352,0,0,0,0,0
2019,10,CO,99999,Adjustment 2019,Final,2.921,-17.339,0.156,0,-14.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.683,-17.339,0.156,0,-14.5,,,,,,,,,,
2019,11,CO,16603,"San Luis Valley R E C, Inc",Final,0.476,0.104,0.124,,0.704,97,11,6,,114,,,,,0,0.003,,,,0.003,2,,,,2,,,,,0,,,,,0,,,,,0,,,,,0,0.479,0.104,0.124,0,0.707,99,11,6,0,116,0,0,0,0,0
2019,11,CO,19499,"United Power, Inc",Final,24.998,0.549,0.021,0,25.568,4161,14,1,0,4176,,,,,0,0.022,0.012,0,0,0.034,8,2,0,0,10,,,,,0,,,,,0,,,,,0,,,,,0,25.02,0.561,0.021,0,25.602,4169,16,1,0,4186,0,0,0,0,0
2019,11,CO,27058,"High West Energy, Inc",Final,,,,,0,,,,,0,,,,,0,0.006,,,,0.006,3,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,0.006,,,0,0.006,3,0,0,0,3,0,0,0,0,0
2019,11,CO,56146,"Black Hills Colorado Electric, LLC",Final,8.195,6.383,0.1,,14.678,1136,216,1,,1353,,,,,0,,,1.8,,1.8,,,1,,1,,,,,0,,,,,0,,,,,0,,,,,0,8.195,6.383,1.9,0,16.478,1136,216,2,0,1354,0,0,0,0,0
2019,11,CO,99999,Adjustment 2019,Final,3.439,-17.296,0.156,0,-13.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.201,-17.296,0.156,0,-13.939,,,,,,,,,,
2019,11,CO,15466,Public Service Co of Colorado,Final,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,175.99,122.242,0.639,0,298.871,31475,2308,13,0,33796,0,0,0,0,0
2019,11,CO,15257,"Poudre Valley REA, Inc",Final,5.002,0.283,0.032,,5.317,655,22,2,,679,58.294,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,5.746,0.283,0.032,0,6.061,817,22,2,0,841,58.294,0,0,0,58.294
2019,11,CO,9336,Intermountain Rural Elec Assn,Final,16.171,0.056,0,0,16.227,2747,4,0,0,2751,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,16.214,0.056,,0,16.27,2763,4,0,0,2767,0,0,0,0,0
2019,11,CO,3989,City of Colorado Springs - (CO),Final,11.803,5.253,0,0,17.056,2531,642,0,0,3173,0,0,0,0,0,0.002,0.006,0,0,0.008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.536,8.408,,0,20.944,2952,707,0,0,3659,0,0,0,0,0
2019,11,CO,6604,City of Fort Collins - (CO),Final,8.717,1.281,0.302,0,10.3,1513,60,5,0,1578,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,9.338,1.281,1.766,0,12.385,1714,60,8,0,1782,0,0,0,0,0
2019,11,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.662,0,0,0.662,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.662,0,0,0.662
2019,3,CO,3989,City of Colorado Springs - (CO),Final,9.264,5.096,,,14.36,2394,87,,,2481,,,,,0,0.002,0.006,,,0.008,1,1,,,2,,,,,0,,,,,0,,,,,0,,,,,0,9.997,8.251,,0,18.248,2815,152,0,0,2967,0,0,0,0,0
2019,3,CO,6604,City of Fort Collins - (CO),Final,7.278,1.168,0.302,0,8.748,1299,56,5,0,1360,0,0,0,0,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0,0,0,1.464,0,1.464,0,0,3,0,3,0,0,0,0,0,7.899,1.168,1.766,0,10.833,1500,56,8,0,1564,0,0,0,0,0
2019,3,CO,9336,Intermountain Rural Elec Assn,Final,13.526,0.056,0,0,13.582,2240,4,0,0,2244,,,,,0,0.043,0,0,0,0.043,16,0,0,0,16,,,,,0,,,,,0,,,,,0,,,,,0,13.569,0.056,,0,13.625,2256,4,0,0,2260,0,0,0,0,0
2019,3,CO,12866,Moon Lake Electric Assn Inc,Final,0.006,0.1,0,0,0.106,1,5,0,0,6,0,0.298,0,0,0.298,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.006,0.1,,0,0.106,1,5,0,0,6,0,0.298,0,0,0.298
2019,3,CO,15257,"Poudre Valley REA, Inc",Final,3.975,0.281,0.032,,4.288,536,21,2,,559,86.04,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,4.719,0.281,0.032,0,5.032,698,21,2,0,721,86.04,0,0,0,86.04
